,reward,difficulty,duration,mobile,social,web,bogo,discount,informational,age,income,F,M,O,days_since_member,Y
367,10,10,7,1,1,0,1,0,0,86,78000.0,0,1,0,1358,1
368,5,5,7,1,0,1,1,0,0,86,78000.0,0,1,0,1358,0
369,3,7,7,1,1,1,0,1,0,86,78000.0,0,1,0,1358,0
370,2,10,10,1,1,1,0,1,0,86,78000.0,0,1,0,1358,1
371,5,5,5,1,1,1,1,0,0,86,78000.0,0,1,0,1358,0
372,3,7,7,1,1,1,0,1,0,23,69000.0,0,1,0,1243,0
373,5,5,5,1,1,1,1,0,0,23,69000.0,0,1,0,1243,1
374,10,10,7,1,1,0,1,0,0,54,120000.0,0,1,0,1546,0
375,10,10,5,1,1,1,1,0,0,54,120000.0,0,1,0,1546,0
376,5,20,10,0,0,1,0,1,0,54,120000.0,0,1,0,1546,0
377,0,0,3,1,1,0,0,0,1,54,120000.0,0,1,0,1546,0
378,5,5,5,1,1,1,1,0,0,54,120000.0,0,1,0,1546,0
379,2,10,7,1,0,1,0,1,0,54,120000.0,0,1,0,1546,1
380,10,10,7,1,1,0,1,0,0,19,30000.0,0,1,0,1804,0
381,3,7,7,1,1,1,0,1,0,19,30000.0,0,1,0,1804,1
382,2,10,10,1,1,1,0,1,0,19,30000.0,0,1,0,1804,1
383,5,5,5,1,1,1,1,0,0,19,30000.0,0,1,0,1804,0
384,10,10,7,1,1,0,1,0,0,47,64000.0,0,1,0,1703,1
385,5,5,7,1,0,1,1,0,0,47,64000.0,0,1,0,1703,0
386,3,7,7,1,1,1,0,1,0,47,64000.0,0,1,0,1703,0
387,2,10,10,1,1,1,0,1,0,22,57000.0,0,1,0,1598,1
388,5,5,5,1,1,1,1,0,0,22,57000.0,0,1,0,1598,0
389,10,10,7,1,1,0,1,0,0,72,68000.0,0,1,0,1709,0
390,0,0,4,1,0,1,0,0,1,72,68000.0,0,1,0,1709,0
391,10,10,7,1,1,0,1,0,0,70,74000.0,1,0,0,1345,0
392,5,20,10,0,0,1,0,1,0,70,74000.0,1,0,0,1345,0
393,10,10,5,1,1,1,1,0,0,47,70000.0,0,1,0,1339,0
394,5,5,7,1,0,1,1,0,0,47,70000.0,0,1,0,1339,0
395,2,10,10,1,1,1,0,1,0,47,70000.0,0,1,0,1339,0
396,0,0,3,1,1,0,0,0,1,47,70000.0,0,1,0,1339,1
397,5,5,7,1,0,1,1,0,0,90,75000.0,1,0,0,1646,0
398,5,20,10,0,0,1,0,1,0,90,75000.0,1,0,0,1646,0
399,5,5,5,1,1,1,1,0,0,90,75000.0,1,0,0,1646,1
400,10,10,7,1,1,0,1,0,0,53,105000.0,0,1,0,1654,1
401,10,10,5,1,1,1,1,0,0,53,105000.0,0,1,0,1654,0
402,0,0,4,1,0,1,0,0,1,53,105000.0,0,1,0,1654,0
403,5,5,5,1,1,1,1,0,0,60,63000.0,0,1,0,1783,0
404,10,10,5,1,1,1,1,0,0,58,115000.0,0,1,0,1070,1
405,5,5,7,1,0,1,1,0,0,58,115000.0,0,1,0,1070,0
406,3,7,7,1,1,1,0,1,0,58,115000.0,0,1,0,1070,0
407,2,10,7,1,0,1,0,1,0,58,115000.0,0,1,0,1070,0
408,10,10,7,1,1,0,1,0,0,46,75000.0,0,1,0,1008,0
409,2,10,10,1,1,1,0,1,0,46,75000.0,0,1,0,1008,0
410,0,0,4,1,0,1,0,0,1,76,115000.0,0,1,0,1135,1
411,2,10,7,1,0,1,0,1,0,67,88000.0,0,1,0,1548,1
412,2,10,10,1,1,1,0,1,0,80,31000.0,0,1,0,1533,0
413,0,0,3,1,1,0,0,0,1,80,31000.0,0,1,0,1533,0
414,10,10,7,1,1,0,1,0,0,36,47000.0,1,0,0,1633,0
415,5,5,5,1,1,1,1,0,0,36,47000.0,1,0,0,1633,1
416,2,10,7,1,0,1,0,1,0,36,47000.0,1,0,0,1633,0
417,5,5,7,1,0,1,1,0,0,52,31000.0,1,0,0,793,1
418,5,20,10,0,0,1,0,1,0,52,31000.0,1,0,0,793,0
419,2,10,10,1,1,1,0,1,0,52,31000.0,1,0,0,793,0
420,10,10,5,1,1,1,1,0,0,59,66000.0,0,1,0,401,1
421,0,0,4,1,0,1,0,0,1,59,66000.0,0,1,0,401,0
422,2,10,10,1,1,1,0,1,0,59,66000.0,0,1,0,401,0
423,0,0,3,1,1,0,0,0,1,59,66000.0,0,1,0,401,1
424,5,5,5,1,1,1,1,0,0,59,66000.0,0,1,0,401,1
425,2,10,7,1,0,1,0,1,0,59,66000.0,0,1,0,401,0
426,5,5,7,1,0,1,1,0,0,51,51000.0,0,1,0,781,0
427,2,10,10,1,1,1,0,1,0,51,51000.0,0,1,0,781,1
428,0,0,3,1,1,0,0,0,1,51,51000.0,0,1,0,781,0
429,5,5,5,1,1,1,1,0,0,51,51000.0,0,1,0,781,1
430,10,10,7,1,1,0,1,0,0,53,67000.0,1,0,0,1208,1
431,10,10,5,1,1,1,1,0,0,53,67000.0,1,0,0,1208,1
432,10,10,7,1,1,0,1,0,0,73,53000.0,1,0,0,1482,0
433,2,10,10,1,1,1,0,1,0,73,53000.0,1,0,0,1482,0
434,0,0,3,1,1,0,0,0,1,73,53000.0,1,0,0,1482,1
435,5,5,5,1,1,1,1,0,0,73,53000.0,1,0,0,1482,0
436,10,10,7,1,1,0,1,0,0,89,57000.0,0,1,0,785,0
437,5,5,5,1,1,1,1,0,0,89,57000.0,0,1,0,785,1
438,10,10,5,1,1,1,1,0,0,50,65000.0,1,0,0,1469,0
439,3,7,7,1,1,1,0,1,0,50,65000.0,1,0,0,1469,0
440,2,10,10,1,1,1,0,1,0,50,65000.0,1,0,0,1469,1
441,0,0,3,1,1,0,0,0,1,50,65000.0,1,0,0,1469,0
442,10,10,7,1,1,0,1,0,0,48,53000.0,0,1,0,1505,0
443,2,10,10,1,1,1,0,1,0,48,53000.0,0,1,0,1505,1
444,3,7,7,1,1,1,0,1,0,46,68000.0,0,1,0,839,0
445,10,10,5,1,1,1,1,0,0,42,56000.0,0,1,0,1266,0
446,0,0,4,1,0,1,0,0,1,42,56000.0,0,1,0,1266,0
447,0,0,3,1,1,0,0,0,1,42,56000.0,0,1,0,1266,0
448,5,5,5,1,1,1,1,0,0,42,56000.0,0,1,0,1266,0
449,10,10,7,1,1,0,1,0,0,57,71000.0,1,0,0,827,1
450,10,10,5,1,1,1,1,0,0,57,71000.0,1,0,0,827,0
451,0,0,3,1,1,0,0,0,1,57,71000.0,1,0,0,827,0
452,2,10,7,1,0,1,0,1,0,57,71000.0,1,0,0,827,0
453,5,5,7,1,0,1,1,0,0,36,75000.0,0,1,0,1304,1
454,5,20,10,0,0,1,0,1,0,36,75000.0,0,1,0,1304,0
455,5,5,5,1,1,1,1,0,0,36,75000.0,0,1,0,1304,0
456,2,10,7,1,0,1,0,1,0,36,75000.0,0,1,0,1304,0
457,3,7,7,1,1,1,0,1,0,20,51000.0,0,1,0,1504,0
458,0,0,3,1,1,0,0,0,1,20,51000.0,0,1,0,1504,1
459,5,5,5,1,1,1,1,0,0,20,51000.0,0,1,0,1504,0
460,5,5,7,1,0,1,1,0,0,52,57000.0,0,1,0,1525,0
461,0,0,3,1,1,0,0,0,1,52,57000.0,0,1,0,1525,0
462,5,5,5,1,1,1,1,0,0,52,57000.0,0,1,0,1525,1
463,2,10,7,1,0,1,0,1,0,52,57000.0,0,1,0,1525,0
464,10,10,7,1,1,0,1,0,0,68,78000.0,1,0,0,1444,0
465,10,10,5,1,1,1,1,0,0,68,78000.0,1,0,0,1444,0
466,2,10,10,1,1,1,0,1,0,68,78000.0,1,0,0,1444,1
467,2,10,7,1,0,1,0,1,0,68,78000.0,1,0,0,1444,0
468,10,10,5,1,1,1,1,0,0,34,52000.0,1,0,0,633,0
469,2,10,10,1,1,1,0,1,0,34,52000.0,1,0,0,633,1
470,5,5,5,1,1,1,1,0,0,34,52000.0,1,0,0,633,0
471,5,5,5,1,1,1,1,0,0,68,53000.0,0,1,0,122,0
472,5,5,7,1,0,1,1,0,0,33,49000.0,0,1,0,1119,0
473,0,0,3,1,1,0,0,0,1,33,49000.0,0,1,0,1119,0
474,5,5,5,1,1,1,1,0,0,33,49000.0,0,1,0,1119,0
475,10,10,7,1,1,0,1,0,0,64,57000.0,0,1,0,1455,1
476,10,10,5,1,1,1,1,0,0,64,57000.0,0,1,0,1455,0
477,3,7,7,1,1,1,0,1,0,64,57000.0,0,1,0,1455,1
478,0,0,3,1,1,0,0,0,1,64,57000.0,0,1,0,1455,0
479,10,10,5,1,1,1,1,0,0,62,103000.0,0,1,0,1233,0
480,0,0,4,1,0,1,0,0,1,62,103000.0,0,1,0,1233,0
481,5,5,7,1,0,1,1,0,0,88,92000.0,1,0,0,1505,0
482,2,10,10,1,1,1,0,1,0,88,92000.0,1,0,0,1505,0
483,2,10,7,1,0,1,0,1,0,88,92000.0,1,0,0,1505,0
484,0,0,3,1,1,0,0,0,1,81,41000.0,0,1,0,1533,0
485,2,10,7,1,0,1,0,1,0,81,41000.0,0,1,0,1533,0
486,10,10,7,1,1,0,1,0,0,48,61000.0,1,0,0,731,0
487,10,10,7,1,1,0,1,0,0,32,48000.0,0,1,0,1640,0
488,5,5,7,1,0,1,1,0,0,32,48000.0,0,1,0,1640,0
489,3,7,7,1,1,1,0,1,0,32,48000.0,0,1,0,1640,0
490,10,10,7,1,1,0,1,0,0,62,36000.0,0,1,0,1616,1
491,10,10,5,1,1,1,1,0,0,62,36000.0,0,1,0,1616,0
492,5,5,7,1,0,1,1,0,0,62,36000.0,0,1,0,1616,0
493,5,20,10,0,0,1,0,1,0,62,36000.0,0,1,0,1616,0
494,3,7,7,1,1,1,0,1,0,62,36000.0,0,1,0,1616,0
495,10,10,5,1,1,1,1,0,0,48,69000.0,0,1,0,1402,0
496,3,7,7,1,1,1,0,1,0,48,69000.0,0,1,0,1402,1
497,0,0,3,1,1,0,0,0,1,48,69000.0,0,1,0,1402,0
498,5,20,10,0,0,1,0,1,0,18,73000.0,1,0,0,1305,0
499,2,10,7,1,0,1,0,1,0,18,73000.0,1,0,0,1305,1
500,10,10,5,1,1,1,1,0,0,80,31000.0,0,1,0,1605,0
501,2,10,10,1,1,1,0,1,0,80,31000.0,0,1,0,1605,0
502,5,5,7,1,0,1,1,0,0,42,65000.0,1,0,0,1635,0
503,2,10,10,1,1,1,0,1,0,42,65000.0,1,0,0,1635,0
504,10,10,5,1,1,1,1,0,0,50,86000.0,0,1,0,999,0
505,5,5,7,1,0,1,1,0,0,50,86000.0,0,1,0,999,0
506,5,20,10,0,0,1,0,1,0,50,86000.0,0,1,0,999,1
507,10,10,5,1,1,1,1,0,0,78,78000.0,1,0,0,1306,0
508,5,5,7,1,0,1,1,0,0,78,78000.0,1,0,0,1306,0
509,10,10,7,1,1,0,1,0,0,67,54000.0,1,0,0,765,0
510,5,5,7,1,0,1,1,0,0,86,55000.0,1,0,0,975,0
511,5,20,10,0,0,1,0,1,0,86,55000.0,1,0,0,975,1
512,0,0,3,1,1,0,0,0,1,86,55000.0,1,0,0,975,0
513,10,10,7,1,1,0,1,0,0,28,35000.0,1,0,0,1345,1
514,0,0,4,1,0,1,0,0,1,28,35000.0,1,0,0,1345,0
515,5,5,7,1,0,1,1,0,0,28,35000.0,1,0,0,1345,0
516,5,20,10,0,0,1,0,1,0,28,35000.0,1,0,0,1345,0
517,10,10,7,1,1,0,1,0,0,76,72000.0,1,0,0,1234,0
518,5,5,7,1,0,1,1,0,0,76,72000.0,1,0,0,1234,1
519,3,7,7,1,1,1,0,1,0,76,72000.0,1,0,0,1234,0
520,5,5,5,1,1,1,1,0,0,76,72000.0,1,0,0,1234,1
521,10,10,5,1,1,1,1,0,0,62,55000.0,1,0,0,1727,0
522,3,7,7,1,1,1,0,1,0,62,55000.0,1,0,0,1727,0
523,0,0,3,1,1,0,0,0,1,62,55000.0,1,0,0,1727,1
524,10,10,7,1,1,0,1,0,0,40,51000.0,1,0,0,1584,1
525,5,5,7,1,0,1,1,0,0,40,51000.0,1,0,0,1584,0
526,5,20,10,0,0,1,0,1,0,40,51000.0,1,0,0,1584,0
527,10,10,7,1,1,0,1,0,0,91,57000.0,1,0,0,1550,0
528,0,0,3,1,1,0,0,0,1,91,57000.0,1,0,0,1550,0
529,5,20,10,0,0,1,0,1,0,74,72000.0,1,0,0,1822,0
530,2,10,10,1,1,1,0,1,0,74,72000.0,1,0,0,1822,0
531,2,10,7,1,0,1,0,1,0,74,72000.0,1,0,0,1822,0
532,10,10,7,1,1,0,1,0,0,83,112000.0,0,1,0,1009,0
533,0,0,4,1,0,1,0,0,1,83,112000.0,0,1,0,1009,0
534,5,5,7,1,0,1,1,0,0,83,112000.0,0,1,0,1009,0
535,3,7,7,1,1,1,0,1,0,83,112000.0,0,1,0,1009,1
536,10,10,5,1,1,1,1,0,0,46,59000.0,0,1,0,881,0
537,5,5,7,1,0,1,1,0,0,46,59000.0,0,1,0,881,0
538,2,10,7,1,0,1,0,1,0,46,59000.0,0,1,0,881,0
539,10,10,7,1,1,0,1,0,0,59,107000.0,1,0,0,1395,0
540,0,0,4,1,0,1,0,0,1,59,107000.0,1,0,0,1395,0
541,0,0,3,1,1,0,0,0,1,59,107000.0,1,0,0,1395,1
542,5,5,5,1,1,1,1,0,0,59,107000.0,1,0,0,1395,0
543,0,0,4,1,0,1,0,0,1,63,67000.0,0,1,0,1806,0
544,5,5,7,1,0,1,1,0,0,63,67000.0,0,1,0,1806,1
545,5,20,10,0,0,1,0,1,0,63,67000.0,0,1,0,1806,0
546,5,20,10,0,0,1,0,1,0,20,75000.0,1,0,0,1814,0
547,0,0,3,1,1,0,0,0,1,20,75000.0,1,0,0,1814,0
548,5,5,5,1,1,1,1,0,0,20,75000.0,1,0,0,1814,0
549,2,10,7,1,0,1,0,1,0,20,75000.0,1,0,0,1814,0
550,10,10,7,1,1,0,1,0,0,95,71000.0,1,0,0,1314,0
551,2,10,10,1,1,1,0,1,0,95,71000.0,1,0,0,1314,1
552,2,10,7,1,0,1,0,1,0,95,71000.0,1,0,0,1314,1
553,2,10,7,1,0,1,0,1,0,95,52000.0,1,0,0,964,0
554,10,10,5,1,1,1,1,0,0,79,55000.0,1,0,0,925,1
555,5,20,10,0,0,1,0,1,0,79,55000.0,1,0,0,925,1
556,3,7,7,1,1,1,0,1,0,79,55000.0,1,0,0,925,0
557,5,5,5,1,1,1,1,0,0,79,55000.0,1,0,0,925,0
558,2,10,7,1,0,1,0,1,0,79,55000.0,1,0,0,925,0
559,10,10,7,1,1,0,1,0,0,45,55000.0,0,1,0,1737,0
560,2,10,10,1,1,1,0,1,0,45,55000.0,0,1,0,1737,1
561,0,0,3,1,1,0,0,0,1,45,55000.0,0,1,0,1737,0
562,5,5,5,1,1,1,1,0,0,45,55000.0,0,1,0,1737,0
563,5,5,7,1,0,1,1,0,0,57,31000.0,1,0,0,901,0
564,5,20,10,0,0,1,0,1,0,57,31000.0,1,0,0,901,0
565,3,7,7,1,1,1,0,1,0,57,31000.0,1,0,0,901,1
566,0,0,3,1,1,0,0,0,1,57,31000.0,1,0,0,901,0
567,5,5,5,1,1,1,1,0,0,57,31000.0,1,0,0,901,0
568,10,10,5,1,1,1,1,0,0,32,40000.0,0,1,0,528,0
569,2,10,10,1,1,1,0,1,0,32,40000.0,0,1,0,528,0
570,0,0,3,1,1,0,0,0,1,32,40000.0,0,1,0,528,0
571,5,20,10,0,0,1,0,1,0,41,83000.0,0,1,0,1739,0
572,2,10,10,1,1,1,0,1,0,41,83000.0,0,1,0,1739,1
573,0,0,3,1,1,0,0,0,1,41,83000.0,0,1,0,1739,0
574,2,10,7,1,0,1,0,1,0,41,83000.0,0,1,0,1739,0
575,10,10,5,1,1,1,1,0,0,38,44000.0,0,1,0,780,1
576,2,10,7,1,0,1,0,1,0,42,50000.0,0,1,0,1184,0
577,10,10,7,1,1,0,1,0,0,44,52000.0,1,0,0,1115,0
578,2,10,10,1,1,1,0,1,0,44,52000.0,1,0,0,1115,1
579,0,0,4,1,0,1,0,0,1,63,51000.0,0,1,0,264,1
580,3,7,7,1,1,1,0,1,0,63,51000.0,0,1,0,264,1
581,10,10,7,1,1,0,1,0,0,72,107000.0,1,0,0,1609,0
582,10,10,5,1,1,1,1,0,0,72,107000.0,1,0,0,1609,0
583,5,20,10,0,0,1,0,1,0,72,107000.0,1,0,0,1609,0
584,3,7,7,1,1,1,0,1,0,72,107000.0,1,0,0,1609,0
585,0,0,3,1,1,0,0,0,1,72,107000.0,1,0,0,1609,0
586,5,20,10,0,0,1,0,1,0,87,34000.0,0,1,0,1811,0
587,2,10,10,1,1,1,0,1,0,87,34000.0,0,1,0,1811,0
588,0,0,3,1,1,0,0,0,1,87,34000.0,0,1,0,1811,0
589,0,0,4,1,0,1,0,0,1,52,53000.0,0,1,0,1632,0
590,3,7,7,1,1,1,0,1,0,52,53000.0,0,1,0,1632,0
591,2,10,10,1,1,1,0,1,0,52,53000.0,0,1,0,1632,1
592,0,0,3,1,1,0,0,0,1,52,53000.0,0,1,0,1632,1
593,2,10,7,1,0,1,0,1,0,52,53000.0,0,1,0,1632,0
594,0,0,4,1,0,1,0,0,1,46,52000.0,1,0,0,1362,0
595,2,10,10,1,1,1,0,1,0,46,52000.0,1,0,0,1362,0
596,0,0,3,1,1,0,0,0,1,46,52000.0,1,0,0,1362,0
597,5,5,5,1,1,1,1,0,0,46,52000.0,1,0,0,1362,0
598,2,10,7,1,0,1,0,1,0,46,52000.0,1,0,0,1362,0
599,5,5,5,1,1,1,1,0,0,64,34000.0,0,1,0,1145,0
600,10,10,7,1,1,0,1,0,0,61,87000.0,1,0,0,852,0
601,0,0,3,1,1,0,0,0,1,61,87000.0,1,0,0,852,0
602,10,10,7,1,1,0,1,0,0,48,97000.0,0,1,0,1565,0
603,10,10,5,1,1,1,1,0,0,48,97000.0,0,1,0,1565,0
604,5,20,10,0,0,1,0,1,0,48,97000.0,0,1,0,1565,1
605,2,10,7,1,0,1,0,1,0,48,97000.0,0,1,0,1565,0
606,0,0,4,1,0,1,0,0,1,58,71000.0,0,1,0,1737,0
607,3,7,7,1,1,1,0,1,0,58,71000.0,0,1,0,1737,0
608,2,10,10,1,1,1,0,1,0,58,71000.0,0,1,0,1737,0
609,2,10,7,1,0,1,0,1,0,58,71000.0,0,1,0,1737,0
610,10,10,5,1,1,1,1,0,0,64,67000.0,0,1,0,1782,0
611,2,10,10,1,1,1,0,1,0,64,67000.0,0,1,0,1782,0
612,0,0,4,1,0,1,0,0,1,76,62000.0,0,1,0,1690,0
613,10,10,7,1,1,0,1,0,0,85,95000.0,0,1,0,1459,1
614,10,10,5,1,1,1,1,0,0,85,95000.0,0,1,0,1459,1
615,5,20,10,0,0,1,0,1,0,85,95000.0,0,1,0,1459,0
616,2,10,10,1,1,1,0,1,0,85,95000.0,0,1,0,1459,1
617,2,10,7,1,0,1,0,1,0,85,95000.0,0,1,0,1459,0
618,10,10,7,1,1,0,1,0,0,46,82000.0,1,0,0,1439,1
619,10,10,5,1,1,1,1,0,0,46,82000.0,1,0,0,1439,0
620,0,0,3,1,1,0,0,0,1,46,82000.0,1,0,0,1439,0
621,10,10,5,1,1,1,1,0,0,21,44000.0,1,0,0,1060,0
622,2,10,10,1,1,1,0,1,0,21,44000.0,1,0,0,1060,1
623,5,5,5,1,1,1,1,0,0,21,44000.0,1,0,0,1060,0
624,0,0,4,1,0,1,0,0,1,75,36000.0,0,1,0,1648,0
625,5,5,7,1,0,1,1,0,0,75,36000.0,0,1,0,1648,1
626,2,10,10,1,1,1,0,1,0,75,36000.0,0,1,0,1648,0
627,0,0,3,1,1,0,0,0,1,75,36000.0,0,1,0,1648,1
628,3,7,7,1,1,1,0,1,0,71,89000.0,0,1,0,1482,0
629,0,0,3,1,1,0,0,0,1,71,89000.0,0,1,0,1482,0
630,5,5,7,1,0,1,1,0,0,23,43000.0,1,0,0,1751,0
631,2,10,7,1,0,1,0,1,0,23,43000.0,1,0,0,1751,1
632,10,10,7,1,1,0,1,0,0,61,41000.0,0,1,0,996,0
633,3,7,7,1,1,1,0,1,0,61,41000.0,0,1,0,996,0
634,5,20,10,0,0,1,0,1,0,63,88000.0,0,1,0,1618,0
635,5,20,10,0,0,1,0,1,0,38,61000.0,1,0,0,1568,0
636,5,5,5,1,1,1,1,0,0,38,61000.0,1,0,0,1568,1
637,2,10,7,1,0,1,0,1,0,38,61000.0,1,0,0,1568,1
638,10,10,7,1,1,0,1,0,0,73,52000.0,0,0,1,1736,1
639,5,5,7,1,0,1,1,0,0,73,52000.0,0,0,1,1736,0
640,5,20,10,0,0,1,0,1,0,73,52000.0,0,0,1,1736,0
641,2,10,10,1,1,1,0,1,0,73,52000.0,0,0,1,1736,1
642,0,0,3,1,1,0,0,0,1,73,52000.0,0,0,1,1736,0
643,10,10,5,1,1,1,1,0,0,33,74000.0,0,1,0,908,1
644,5,5,7,1,0,1,1,0,0,33,74000.0,0,1,0,908,0
645,0,0,3,1,1,0,0,0,1,33,74000.0,0,1,0,908,1
646,10,10,5,1,1,1,1,0,0,55,72000.0,0,1,0,1405,1
647,0,0,4,1,0,1,0,0,1,55,72000.0,0,1,0,1405,1
648,5,20,10,0,0,1,0,1,0,55,72000.0,0,1,0,1405,0
649,2,10,10,1,1,1,0,1,0,55,72000.0,0,1,0,1405,1
650,0,0,3,1,1,0,0,0,1,55,72000.0,0,1,0,1405,0
651,2,10,7,1,0,1,0,1,0,55,72000.0,0,1,0,1405,0
652,10,10,5,1,1,1,1,0,0,35,58000.0,1,0,0,1306,0
653,5,5,7,1,0,1,1,0,0,35,58000.0,1,0,0,1306,1
654,5,20,10,0,0,1,0,1,0,35,58000.0,1,0,0,1306,0
655,3,7,7,1,1,1,0,1,0,35,58000.0,1,0,0,1306,1
656,5,5,5,1,1,1,1,0,0,35,58000.0,1,0,0,1306,0
657,5,20,10,0,0,1,0,1,0,52,71000.0,0,1,0,679,0
658,3,7,7,1,1,1,0,1,0,52,71000.0,0,1,0,679,1
659,0,0,3,1,1,0,0,0,1,21,54000.0,0,1,0,1582,0
660,5,5,7,1,0,1,1,0,0,44,76000.0,1,0,0,1687,1
661,5,20,10,0,0,1,0,1,0,44,76000.0,1,0,0,1687,0
662,2,10,10,1,1,1,0,1,0,44,76000.0,1,0,0,1687,1
663,5,5,7,1,0,1,1,0,0,48,60000.0,0,1,0,995,0
664,5,20,10,0,0,1,0,1,0,48,60000.0,0,1,0,995,0
665,2,10,7,1,0,1,0,1,0,48,60000.0,0,1,0,995,1
666,10,10,7,1,1,0,1,0,0,21,44000.0,0,1,0,825,0
667,5,5,7,1,0,1,1,0,0,21,44000.0,0,1,0,825,0
668,2,10,10,1,1,1,0,1,0,21,44000.0,0,1,0,825,0
669,0,0,3,1,1,0,0,0,1,21,44000.0,0,1,0,825,1
670,2,10,7,1,0,1,0,1,0,21,44000.0,0,1,0,825,0
671,10,10,7,1,1,0,1,0,0,66,61000.0,1,0,0,1498,0
672,5,20,10,0,0,1,0,1,0,66,61000.0,1,0,0,1498,0
673,5,5,5,1,1,1,1,0,0,66,61000.0,1,0,0,1498,1
674,2,10,7,1,0,1,0,1,0,66,61000.0,1,0,0,1498,0
675,10,10,7,1,1,0,1,0,0,54,67000.0,0,1,0,1786,0
676,10,10,5,1,1,1,1,0,0,54,67000.0,0,1,0,1786,1
677,5,5,7,1,0,1,1,0,0,54,67000.0,0,1,0,1786,0
678,2,10,10,1,1,1,0,1,0,54,67000.0,0,1,0,1786,0
679,2,10,7,1,0,1,0,1,0,54,67000.0,0,1,0,1786,0
680,0,0,3,1,1,0,0,0,1,48,58000.0,1,0,0,1772,0
681,2,10,7,1,0,1,0,1,0,48,58000.0,1,0,0,1772,0
682,0,0,4,1,0,1,0,0,1,68,85000.0,0,1,0,784,0
683,3,7,7,1,1,1,0,1,0,68,85000.0,0,1,0,784,1
684,0,0,3,1,1,0,0,0,1,68,85000.0,0,1,0,784,1
685,2,10,7,1,0,1,0,1,0,68,85000.0,0,1,0,784,0
686,5,5,7,1,0,1,1,0,0,31,59000.0,1,0,0,1198,0
687,5,20,10,0,0,1,0,1,0,31,59000.0,1,0,0,1198,0
688,5,5,5,1,1,1,1,0,0,31,59000.0,1,0,0,1198,0
689,2,10,7,1,0,1,0,1,0,31,59000.0,1,0,0,1198,0
690,10,10,7,1,1,0,1,0,0,28,68000.0,0,1,0,1572,0
691,5,20,10,0,0,1,0,1,0,28,68000.0,0,1,0,1572,1
692,5,5,7,1,0,1,1,0,0,81,101000.0,1,0,0,1467,1
693,2,10,10,1,1,1,0,1,0,81,101000.0,1,0,0,1467,0
694,2,10,7,1,0,1,0,1,0,81,101000.0,1,0,0,1467,1
695,5,5,7,1,0,1,1,0,0,54,57000.0,0,1,0,1603,0
696,3,7,7,1,1,1,0,1,0,54,57000.0,0,1,0,1603,0
697,2,10,10,1,1,1,0,1,0,49,33000.0,0,1,0,417,0
698,2,10,7,1,0,1,0,1,0,49,33000.0,0,1,0,417,0
699,10,10,5,1,1,1,1,0,0,51,101000.0,1,0,0,1579,1
700,0,0,4,1,0,1,0,0,1,51,101000.0,1,0,0,1579,0
701,5,5,7,1,0,1,1,0,0,51,101000.0,1,0,0,1579,1
702,2,10,7,1,0,1,0,1,0,77,37000.0,0,1,0,1237,0
703,10,10,7,1,1,0,1,0,0,81,82000.0,0,1,0,1668,0
704,0,0,4,1,0,1,0,0,1,81,82000.0,0,1,0,1668,0
705,2,10,10,1,1,1,0,1,0,81,82000.0,0,1,0,1668,0
706,5,5,5,1,1,1,1,0,0,81,82000.0,0,1,0,1668,1
707,0,0,4,1,0,1,0,0,1,67,93000.0,1,0,0,29,0
708,5,5,7,1,0,1,1,0,0,67,93000.0,1,0,0,29,0
709,3,7,7,1,1,1,0,1,0,67,93000.0,1,0,0,29,0
710,2,10,7,1,0,1,0,1,0,67,93000.0,1,0,0,29,0
711,0,0,4,1,0,1,0,0,1,56,86000.0,0,1,0,1503,0
712,5,20,10,0,0,1,0,1,0,56,86000.0,0,1,0,1503,0
713,2,10,10,1,1,1,0,1,0,56,86000.0,0,1,0,1503,0
714,10,10,7,1,1,0,1,0,0,52,89000.0,1,0,0,1708,0
715,3,7,7,1,1,1,0,1,0,52,89000.0,1,0,0,1708,0
716,0,0,3,1,1,0,0,0,1,52,89000.0,1,0,0,1708,0
717,0,0,4,1,0,1,0,0,1,76,69000.0,0,1,0,1786,1
718,10,10,7,1,1,0,1,0,0,55,75000.0,1,0,0,1539,0
719,10,10,5,1,1,1,1,0,0,55,75000.0,1,0,0,1539,0
720,0,0,4,1,0,1,0,0,1,55,75000.0,1,0,0,1539,0
721,2,10,10,1,1,1,0,1,0,55,75000.0,1,0,0,1539,1
722,10,10,5,1,1,1,1,0,0,79,73000.0,0,1,0,1454,0
723,5,5,7,1,0,1,1,0,0,79,73000.0,0,1,0,1454,0
724,0,0,3,1,1,0,0,0,1,79,73000.0,0,1,0,1454,1
725,0,0,4,1,0,1,0,0,1,81,62000.0,0,1,0,1175,0
726,3,7,7,1,1,1,0,1,0,81,62000.0,0,1,0,1175,1
727,2,10,7,1,0,1,0,1,0,81,62000.0,0,1,0,1175,0
728,5,20,10,0,0,1,0,1,0,55,83000.0,1,0,0,1619,0
729,0,0,3,1,1,0,0,0,1,55,83000.0,1,0,0,1619,0
730,5,5,5,1,1,1,1,0,0,55,83000.0,1,0,0,1619,0
731,2,10,7,1,0,1,0,1,0,55,83000.0,1,0,0,1619,0
732,10,10,5,1,1,1,1,0,0,22,41000.0,0,1,0,1815,1
733,3,7,7,1,1,1,0,1,0,22,41000.0,0,1,0,1815,1
734,2,10,10,1,1,1,0,1,0,22,41000.0,0,1,0,1815,0
735,5,5,5,1,1,1,1,0,0,22,41000.0,0,1,0,1815,0
